item_name	data_key	data_value	data_type	data_group
SP7	XP12	0.3537253974758634	float	ANI_alignment_coverage
SP7	VM	0.0018266487810063817	float	ANI_alignment_coverage
SP7	RP1	0.9133204204865212	float	ANI_alignment_coverage
SP7	SP5	0.9135855293774617	float	ANI_alignment_coverage
SP7	TP3	0.3483627871810808	float	ANI_alignment_coverage
SP7	XP9	0.35324943658846764	float	ANI_alignment_coverage
SP7	PD	0.36070204010334395	float	ANI_alignment_coverage
SP7	SP4	0.9980105805355376	float	ANI_alignment_coverage
SP7	XP7	0.3530593169012873	float	ANI_alignment_coverage
SP7	PB	0.8820014000925455	float	ANI_alignment_coverage
SP7	UP4	0.8900023070207981	float	ANI_alignment_coverage
SP7	UP3	0.8902638870080323	float	ANI_alignment_coverage
SP7	TP2	0.34799137006598607	float	ANI_alignment_coverage
SP7	TP10	0.3483932239755482	float	ANI_alignment_coverage
SP7	XP3	0.35391463493711717	float	ANI_alignment_coverage
SP7	RP3	0.9120579551855696	float	ANI_alignment_coverage
SP7	OP2	0.911746529433483	float	ANI_alignment_coverage
SP7	NP5	0.9010089576809457	float	ANI_alignment_coverage
SP7	XP8	0.3531047515365067	float	ANI_alignment_coverage
SP7	OP6	0.9128462240509786	float	ANI_alignment_coverage
SP7	TP6	0.34885374590922863	float	ANI_alignment_coverage
SP7	TP4	0.3488047823703029	float	ANI_alignment_coverage
SP7	TP7	0.3483354381773565	float	ANI_alignment_coverage
SP7	XP10	0.3536089436535534	float	ANI_alignment_coverage
NP8	XP2	0.14205095186747957	float	ANI_alignment_coverage
NP8	SP7	0.3416697770737655	float	ANI_alignment_coverage
NP8	NP8	1.0	float	ANI_alignment_coverage
NP8	TP5	0.14044735806636202	float	ANI_alignment_coverage
NP8	TP16	0.1443028810798648	float	ANI_alignment_coverage
NP8	TP15	0.1404841689260299	float	ANI_alignment_coverage
NP8	XP5	0.14228707197634025	float	ANI_alignment_coverage
NP8	SP6	0.7492084421561281	float	ANI_alignment_coverage
NP8	SP1	0.5855200006499935	float	ANI_alignment_coverage
NP8	UP1	0.35411698789668883	float	ANI_alignment_coverage
NP8	OP4	0.5637554969640161	float	ANI_alignment_coverage
NP8	TP1	0.14395831816819876	float	ANI_alignment_coverage
NP8	NP2	0.4204620956754038	float	ANI_alignment_coverage
NP8	OP7	0.7548685263667732	float	ANI_alignment_coverage
NP8	XP11	0.14175795732228522	float	ANI_alignment_coverage
NP8	TP12	0.5254327390148187	float	ANI_alignment_coverage
NP8	TP9	0.14235422692303165	float	ANI_alignment_coverage
NP8	TP14	0.1447973404651334	float	ANI_alignment_coverage
NP8	NP1	0.5252417204997853	float	ANI_alignment_coverage
NP8	XP1	0.14201662822805952	float	ANI_alignment_coverage
NP8	NP4	0.8361984728799308	float	ANI_alignment_coverage
NP8	OP8	0.5417212127884906	float	ANI_alignment_coverage
NP8	TP18	0.1530326925203815	float	ANI_alignment_coverage
NP8	UP2	0.5827217120565017	float	ANI_alignment_coverage
NP8	SP2	0.34196376650705895	float	ANI_alignment_coverage
NP8	TP8	0.5254393716021463	float	ANI_alignment_coverage
NP8	SP3	0.3411884170484688	float	ANI_alignment_coverage
NP8	TP17	0.14275350868014994	float	ANI_alignment_coverage
NP8	OP1	0.5777310217218893	float	ANI_alignment_coverage
NP8	SP8	0.3563277950676433	float	ANI_alignment_coverage
NP8	OP3	0.7164495959013263	float	ANI_alignment_coverage
NP8	OP5	0.5811385134614163	float	ANI_alignment_coverage
NP8	XP6	0.14210268604863444	float	ANI_alignment_coverage
NP8	TP13	0.1389749236796467	float	ANI_alignment_coverage
NP8	TP11	0.14032730823573342	float	ANI_alignment_coverage
NP8	XP4	0.5393379583470199	float	ANI_alignment_coverage
NP8	XP12	0.14230680392363967	float	ANI_alignment_coverage
NP8	VM	0.004149844076162664	float	ANI_alignment_coverage
NP8	RP1	0.35269048417721677	float	ANI_alignment_coverage
NP8	SP5	0.751008360542141	float	ANI_alignment_coverage
NP8	TP3	0.14401253956960147	float	ANI_alignment_coverage
NP8	XP9	0.1412780896291372	float	ANI_alignment_coverage
NP8	PD	0.14297155498854303	float	ANI_alignment_coverage
NP8	SP4	0.7326355962007877	float	ANI_alignment_coverage
NP8	XP7	0.14191199916296748	float	ANI_alignment_coverage
NP8	PB	0.3497427965541719	float	ANI_alignment_coverage
NP8	UP4	0.5827522219582084	float	ANI_alignment_coverage
NP8	UP3	0.3551040827057109	float	ANI_alignment_coverage
NP8	TP2	0.1422963575985988	float	ANI_alignment_coverage
NP8	TP10	0.14423357054229194	float	ANI_alignment_coverage
NP8	XP3	0.15192554788073082	float	ANI_alignment_coverage
NP8	RP3	0.3525011238090153	float	ANI_alignment_coverage
NP8	OP2	0.3511805756721008	float	ANI_alignment_coverage
NP8	NP5	0.6520586141639897	float	ANI_alignment_coverage
NP8	XP8	0.14212838732452868	float	ANI_alignment_coverage
NP8	OP6	0.5441366352784999	float	ANI_alignment_coverage
NP8	TP6	0.1451351049747887	float	ANI_alignment_coverage
NP8	TP4	0.13939559553089634	float	ANI_alignment_coverage
NP8	TP7	0.13892932464176982	float	ANI_alignment_coverage
NP8	XP10	0.14198097807117396	float	ANI_alignment_coverage
TP5	XP2	0.483665248721629	float	ANI_alignment_coverage
TP5	SP7	0.16760582947747618	float	ANI_alignment_coverage
TP5	NP8	0.1915321751026995	float	ANI_alignment_coverage
TP5	TP5	1.0	float	ANI_alignment_coverage
TP5	TP16	0.9758196302206853	float	ANI_alignment_coverage
TP5	TP15	0.7247007628058119	float	ANI_alignment_coverage
TP5	XP5	0.4844130616082927	float	ANI_alignment_coverage
TP5	SP6	0.20792090906016766	float	ANI_alignment_coverage
TP5	SP1	0.208440976153508	float	ANI_alignment_coverage
TP5	UP1	0.18152276785696098	float	ANI_alignment_coverage
TP5	OP4	0.20209587242324376	float	ANI_alignment_coverage
TP5	TP1	0.9586246191165501	float	ANI_alignment_coverage
TP5	NP2	0.18655741658861247	float	ANI_alignment_coverage
TP5	OP7	0.20386813396341644	float	ANI_alignment_coverage
TP5	XP11	0.48300217845573684	float	ANI_alignment_coverage
TP5	TP12	0.9410509144258422	float	ANI_alignment_coverage
TP5	TP9	0.8972149419166744	float	ANI_alignment_coverage
TP5	TP14	0.9875880579721009	float	ANI_alignment_coverage
TP5	NP1	0.18704264957581837	float	ANI_alignment_coverage
TP5	XP1	0.4837703621647014	float	ANI_alignment_coverage
TP5	NP4	0.19116000017926324	float	ANI_alignment_coverage
TP5	OP8	0.20182555161131166	float	ANI_alignment_coverage
TP5	TP18	0.9694482481296529	float	ANI_alignment_coverage
TP5	UP2	0.18550831924011943	float	ANI_alignment_coverage
TP5	SP2	0.1681108221623139	float	ANI_alignment_coverage
TP5	TP8	0.8669777155426522	float	ANI_alignment_coverage
TP5	SP3	0.16698513052196973	float	ANI_alignment_coverage
TP5	TP17	0.9216332429004629	float	ANI_alignment_coverage
TP5	OP1	0.2034890329603979	float	ANI_alignment_coverage
TP5	SP8	0.1879137059374021	float	ANI_alignment_coverage
TP5	OP3	0.20448964775181494	float	ANI_alignment_coverage
TP5	OP5	0.20314904393619695	float	ANI_alignment_coverage
TP5	XP6	0.4813649754674187	float	ANI_alignment_coverage
TP5	TP13	0.6208488847585915	float	ANI_alignment_coverage
TP5	TP11	0.744526258193654	float	ANI_alignment_coverage
TP5	XP4	0.48777811774416774	float	ANI_alignment_coverage
TP5	XP12	0.48456421310976494	float	ANI_alignment_coverage
TP5	VM	0.0012069712213245028	float	ANI_alignment_coverage
TP5	RP1	0.16727582215620265	float	ANI_alignment_coverage
TP5	SP5	0.20823686051405363	float	ANI_alignment_coverage
TP5	TP3	0.7215422668080673	float	ANI_alignment_coverage
TP5	XP9	0.481616351414611	float	ANI_alignment_coverage
TP5	PD	0.4946237325783635	float	ANI_alignment_coverage
TP5	SP4	0.1719046841076215	float	ANI_alignment_coverage
TP5	XP7	0.48348537436071265	float	ANI_alignment_coverage
TP5	PB	0.18854927559318815	float	ANI_alignment_coverage
TP5	UP4	0.18673932803175894	float	ANI_alignment_coverage
TP5	UP3	0.1854950782056239	float	ANI_alignment_coverage
TP5	TP2	0.8955789611776943	float	ANI_alignment_coverage
TP5	TP10	0.9703160451596685	float	ANI_alignment_coverage
TP5	XP3	0.4835693021485921	float	ANI_alignment_coverage
TP5	RP3	0.16685414613457536	float	ANI_alignment_coverage
TP5	OP2	0.19877502097176156	float	ANI_alignment_coverage
TP5	NP5	0.19169982697023538	float	ANI_alignment_coverage
TP5	XP8	0.4841178883931536	float	ANI_alignment_coverage
TP5	OP6	0.20808917205237257	float	ANI_alignment_coverage
TP5	TP6	0.9868064295204179	float	ANI_alignment_coverage
TP5	TP4	0.6592709038248663	float	ANI_alignment_coverage
TP5	TP7	0.6031077319085708	float	ANI_alignment_coverage
TP5	XP10	0.4838895314751612	float	ANI_alignment_coverage
TP16	XP2	0.4372704281382674	float	ANI_alignment_coverage
TP16	SP7	0.1502618488494621	float	ANI_alignment_coverage
TP16	NP8	0.17263785560932646	float	ANI_alignment_coverage
TP16	TP5	0.637506145582723	float	ANI_alignment_coverage
TP16	TP16	1.0	float	ANI_alignment_coverage
TP16	TP15	0.6110049913380939	float	ANI_alignment_coverage
TP16	XP5	0.43838170440198915	float	ANI_alignment_coverage
TP16	SP6	0.18834897099063658	float	ANI_alignment_coverage
TP16	SP1	0.18842660910995734	float	ANI_alignment_coverage
TP16	UP1	0.1623717357412338	float	ANI_alignment_coverage
TP16	OP4	0.18346127333154574	float	ANI_alignment_coverage
TP16	TP1	0.9387328278679908	float	ANI_alignment_coverage
TP16	NP2	0.16753881998172832	float	ANI_alignment_coverage
TP16	OP7	0.18519808047587558	float	ANI_alignment_coverage
TP16	XP11	0.43748692968715713	float	ANI_alignment_coverage
TP16	TP12	0.9134215100743297	float	ANI_alignment_coverage
TP16	TP9	0.8335449786578158	float	ANI_alignment_coverage
TP16	TP14	0.983437815923523	float	ANI_alignment_coverage
TP16	NP1	0.16826153682167613	float	ANI_alignment_coverage
TP16	XP1	0.43774308015684005	float	ANI_alignment_coverage
TP16	NP4	0.17297551688361695	float	ANI_alignment_coverage
TP16	OP8	0.1837102316714104	float	ANI_alignment_coverage
TP16	TP18	0.9536922734764949	float	ANI_alignment_coverage
TP16	UP2	0.16726201519051584	float	ANI_alignment_coverage
TP16	SP2	0.1506092840437621	float	ANI_alignment_coverage
TP16	TP8	0.788352032256149	float	ANI_alignment_coverage
TP16	SP3	0.14963945299980047	float	ANI_alignment_coverage
TP16	TP17	0.8796741928309587	float	ANI_alignment_coverage
TP16	OP1	0.18481450021889892	float	ANI_alignment_coverage
TP16	SP8	0.16932062404081885	float	ANI_alignment_coverage
TP16	OP3	0.18626583513351727	float	ANI_alignment_coverage
TP16	OP5	0.18432857042220016	float	ANI_alignment_coverage
TP16	XP6	0.43622074601196403	float	ANI_alignment_coverage
TP16	TP13	0.5352497347210579	float	ANI_alignment_coverage
TP16	TP11	0.6306186670069712	float	ANI_alignment_coverage
TP16	XP4	0.4423602430866113	float	ANI_alignment_coverage
TP16	XP12	0.4389935886773009	float	ANI_alignment_coverage
TP16	VM	0.0015094251939201055	float	ANI_alignment_coverage
TP16	RP1	0.1497305533108324	float	ANI_alignment_coverage
TP16	SP5	0.1879364378008016	float	ANI_alignment_coverage
TP16	TP3	0.6142078864838488	float	ANI_alignment_coverage
TP16	XP9	0.4360973733235422	float	ANI_alignment_coverage
TP16	PD	0.44773682115976227	float	ANI_alignment_coverage
TP16	SP4	0.15524802336298826	float	ANI_alignment_coverage
TP16	XP7	0.4377803317010272	float	ANI_alignment_coverage
TP16	PB	0.17114816266901045	float	ANI_alignment_coverage
TP16	UP4	0.1683743979357481	float	ANI_alignment_coverage
TP16	UP3	0.16783756998956587	float	ANI_alignment_coverage
TP16	TP2	0.8355392271669242	float	ANI_alignment_coverage
TP16	TP10	0.9528277425896167	float	ANI_alignment_coverage
TP16	XP3	0.43758706626385824	float	ANI_alignment_coverage
TP16	RP3	0.14973368834177886	float	ANI_alignment_coverage
TP16	OP2	0.17958084267418878	float	ANI_alignment_coverage
TP16	NP5	0.17327758633598606	float	ANI_alignment_coverage
TP16	XP8	0.4382924482268081	float	ANI_alignment_coverage
TP16	OP6	0.18938445327088843	float	ANI_alignment_coverage
TP16	TP6	0.9857177210759279	float	ANI_alignment_coverage
TP16	TP4	0.558368006160889	float	ANI_alignment_coverage
TP16	TP7	0.5303389853638314	float	ANI_alignment_coverage
TP16	XP10	0.43829373912190367	float	ANI_alignment_coverage
TP15	XP2	0.4961476236303021	float	ANI_alignment_coverage
TP15	SP7	0.17286364708608457	float	ANI_alignment_coverage
TP15	NP8	0.19888294863150247	float	ANI_alignment_coverage
TP15	TP5	0.7669627517331936	float	ANI_alignment_coverage
TP15	TP16	0.9813919407802033	float	ANI_alignment_coverage
TP15	TP15	1.0	float	ANI_alignment_coverage
TP15	XP5	0.49726237868688533	float	ANI_alignment_coverage
TP15	SP6	0.21568819424293728	float	ANI_alignment_coverage
TP15	SP1	0.21583891580676745	float	ANI_alignment_coverage
TP15	UP1	0.1876113972222976	float	ANI_alignment_coverage
TP15	OP4	0.20995430339290524	float	ANI_alignment_coverage
TP15	TP1	0.9656991539134374	float	ANI_alignment_coverage
TP15	NP2	0.19375799795001972	float	ANI_alignment_coverage
TP15	OP7	0.21221533560598627	float	ANI_alignment_coverage
TP15	XP11	0.49627872216504637	float	ANI_alignment_coverage
TP15	TP12	0.9488417193948592	float	ANI_alignment_coverage
TP15	TP9	0.9104757749530822	float	ANI_alignment_coverage
TP15	TP14	0.9890267603840268	float	ANI_alignment_coverage
TP15	NP1	0.19416340138070973	float	ANI_alignment_coverage
TP15	XP1	0.496973669652568	float	ANI_alignment_coverage
TP15	NP4	0.1987733519265013	float	ANI_alignment_coverage
TP15	OP8	0.20998916558287703	float	ANI_alignment_coverage
TP15	TP18	0.9735429379014632	float	ANI_alignment_coverage
TP15	UP2	0.19209505061280216	float	ANI_alignment_coverage
TP15	SP2	0.1733740545979471	float	ANI_alignment_coverage
TP15	TP8	0.8795974773969844	float	ANI_alignment_coverage
TP15	SP3	0.17236722620133646	float	ANI_alignment_coverage
TP15	TP17	0.9287967951835902	float	ANI_alignment_coverage
TP15	OP1	0.21189092935918286	float	ANI_alignment_coverage
TP15	SP8	0.19473413926923006	float	ANI_alignment_coverage
TP15	OP3	0.2130355364706521	float	ANI_alignment_coverage
TP15	OP5	0.21104087643963101	float	ANI_alignment_coverage
TP15	XP6	0.49515039799260585	float	ANI_alignment_coverage
TP15	TP13	0.6364391299900424	float	ANI_alignment_coverage
TP15	TP11	0.7629224952977794	float	ANI_alignment_coverage
TP15	XP4	0.5014285147663294	float	ANI_alignment_coverage
TP15	XP12	0.4982698333503817	float	ANI_alignment_coverage
TP15	VM	0.0018136689010477445	float	ANI_alignment_coverage
TP15	RP1	0.17346465454074805	float	ANI_alignment_coverage
TP15	SP5	0.21550866440236394	float	ANI_alignment_coverage
TP15	TP3	0.7395151441770749	float	ANI_alignment_coverage
TP15	XP9	0.4945358214220851	float	ANI_alignment_coverage
TP15	PD	0.5081420957812575	float	ANI_alignment_coverage
TP15	SP4	0.17746315985044747	float	ANI_alignment_coverage
TP15	XP7	0.49664654958259313	float	ANI_alignment_coverage
TP15	PB	0.19508484872523377	float	ANI_alignment_coverage
TP15	UP4	0.1933939281337873	float	ANI_alignment_coverage
TP15	UP3	0.19297182425281142	float	ANI_alignment_coverage
TP15	TP2	0.9050514687002248	float	ANI_alignment_coverage
TP15	TP10	0.9710650085902941	float	ANI_alignment_coverage
TP15	XP3	0.4961027411701588	float	ANI_alignment_coverage
TP15	RP3	0.17336048548208982	float	ANI_alignment_coverage
TP15	OP2	0.2061958670560655	float	ANI_alignment_coverage
TP15	NP5	0.19906832362967586	float	ANI_alignment_coverage
TP15	XP8	0.4966862131520221	float	ANI_alignment_coverage
TP15	OP6	0.215636422847051	float	ANI_alignment_coverage
TP15	TP6	0.9886459901175085	float	ANI_alignment_coverage
TP15	TP4	0.6761613597506623	float	ANI_alignment_coverage
TP15	TP7	0.6207883030046197	float	ANI_alignment_coverage
TP15	XP10	0.4970308686947972	float	ANI_alignment_coverage
XP5	XP2	0.996821510966039	float	ANI_alignment_coverage
XP5	SP7	0.27835058223126047	float	ANI_alignment_coverage
XP5	NP8	0.317090441217742	float	ANI_alignment_coverage
XP5	TP5	0.8439251784976692	float	ANI_alignment_coverage
XP5	TP16	0.8442558363448743	float	ANI_alignment_coverage
XP5	TP15	0.8448516681130699	float	ANI_alignment_coverage
XP5	XP5	1.0	float	ANI_alignment_coverage
XP5	SP6	0.3201440790297441	float	ANI_alignment_coverage
XP5	SP1	0.3194525399847732	float	ANI_alignment_coverage
XP5	UP1	0.29188164823761886	float	ANI_alignment_coverage
XP5	OP4	0.3278362815492202	float	ANI_alignment_coverage
XP5	TP1	0.8437107366294055	float	ANI_alignment_coverage
XP5	NP2	0.3161438027019675	float	ANI_alignment_coverage
